season,team,first_name,last_name,position_code,position_type,sweater_number,height,weight,birth_date,birth_city,birth_country,birth_state_province,games_played,goals,assists,points,plusminus,penalty_minutes,age,birth_month
2016,NYR,Steven,Kampfer,D,defensemen,47,71,198,1988-09-24,Ann Arbor,USA,Michigan,47,0,4,4,5,26,28,9
2016,NYR,Kevin,Klein,D,defensemen,8,73,206,1984-12-13,Kitchener,CAN,Ontario,69,9,17,26,16,19,32,12
2016,NYR,Ryan,McDonagh,D,defensemen,27,73,215,1989-06-13,St. Paul,USA,Minnesota,73,9,25,34,26,22,27,6
2016,NYR,Dylan,McIlrath,D,defensemen,6,77,232,1992-04-20,Winnipeg,CAN,Manitoba,34,2,2,4,7,64,24,4
2016,NYR,Brady,Skjei,D,defensemen,76,75,210,1994-03-26,Lakeville,USA,Minnesota,7,0,0,0,1,4,22,3
2016,NYR,Brendan,Smith,D,defensemen,42,74,200,1989-02-08,Mimico,CAN,Ontario,63,3,12,15,1,62,27,2
2016,NYR,Marc,Staal,D,defensemen,18,76,208,1987-01-13,Thunder Bay,CAN,Ontario,77,2,13,15,2,36,29,1
2017,NYR,Matt,Beleskey,L,forwards,39,72,207,1988-06-07,Windsor,CAN,Ontario,49,3,5,8,-10,47,29,6
2017,NYR,Pavel,Buchnevich,R,forwards,89,73,196,1995-04-17,Cherepovets,RUS,NA,41,8,12,20,6,13,22,4
2017,NYR,Paul,Carey,C,forwards,28,73,196,1988-09-24,Boston,USA,Massachusetts,6,0,0,0,-2,0,29,9
2017,NYR,Adam,Cracknell,R,forwards,25,75,209,1985-07-15,Prince Albert,CAN,Saskatchewan,69,10,6,16,9,12,32,7
2017,NYR,David,Desharnais,C,forwards,51,67,180,1986-09-14,Laurier-Station,CAN,Quebec,49,6,8,14,4,12,31,9
2017,NYR,Jesper,Fast,R,forwards,17,73,191,1991-12-02,Nassjo,SWE,NA,68,6,15,21,6,16,26,12
2017,NYR,Michael,Grabner,R,forwards,40,73,188,1987-10-05,Villach,AUT,NA,76,27,13,40,22,10,30,10
2017,NYR,Kevin,Hayes,C,forwards,13,77,216,1992-05-08,Dorchester,USA,Massachusetts,76,17,32,49,10,18,25,5
2017,NYR,Peter,Holland,C,forwards,12,74,193,1991-01-14,Toronto,CAN,Ontario,48,5,7,12,-16,22,26,1
2017,NYR,Chris,Kreider,L,forwards,20,75,230,1991-04-30,Boxford,USA,Massachusetts,75,28,25,53,6,58,26,4
2017,NYR,Cody,McLeod,L,forwards,8,74,204,1984-06-26,Binscarth,CAN,Manitoba,59,5,1,6,-3,145,33,6
2017,NYR,Vladislav,Namestnikov,C,forwards,90,72,179,1992-11-22,Zhukovskiy,RUS,NA,74,10,18,28,-4,31,25,11
2017,NYR,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,67,23,15,38,9,26,33,6
2017,NYR,Ryan,Spooner,C,forwards,23,71,191,1992-01-30,Ottawa,CAN,Ontario,78,11,28,39,-8,14,25,1
2017,NYR,Jimmy,Vesey,L,forwards,26,75,202,1993-05-26,Boston,USA,Massachusetts,80,16,11,27,-13,26,24,5
2017,NYR,Mika,Zibanejad,C,forwards,93,74,202,1993-04-18,Stockholm,SWE,NA,56,14,23,37,9,16,24,4
2017,NYR,Mats,Zuccarello,R,forwards,36,68,181,1987-09-01,Oslo,NOR,NA,80,15,44,59,15,26,30,9
2017,NYR,Nick,Holden,D,defensemen,55,76,210,1987-05-15,St. Albert,CAN,Alberta,80,11,23,34,13,35,30,5
2017,NYR,Steven,Kampfer,D,defensemen,47,71,198,1988-09-24,Ann Arbor,USA,Michigan,11,1,1,2,-2,6,29,9
2017,NYR,Ryan,McDonagh,D,defensemen,27,73,215,1989-06-13,St. Paul,USA,Minnesota,77,6,36,42,20,37,28,6
2017,NYR,Kevin,Shattenkirk,D,defensemen,22,72,212,1989-01-29,New Rochelle,USA,New York,80,13,43,56,-7,47,28,1
2017,NYR,Brady,Skjei,D,defensemen,76,75,210,1994-03-26,Lakeville,USA,Minnesota,80,5,34,39,11,42,23,3
2017,NYR,Brendan,Smith,D,defensemen,42,74,200,1989-02-08,Mimico,CAN,Ontario,51,3,6,9,1,63,28,2
2017,NYR,Ryan,Sproul,D,defensemen,25,76,205,1993-01-13,Mississauga,CAN,Ontario,27,1,6,7,-8,6,24,1
2017,NYR,Marc,Staal,D,defensemen,18,76,208,1987-01-13,Thunder Bay,CAN,Ontario,72,3,7,10,9,34,30,1
2018,NYR,Lias,Andersson,C,forwards,28,73,185,1998-10-13,Smogen,SWE,NA,7,1,1,2,1,0,20,10
2018,NYR,Matt,Beleskey,L,forwards,39,72,207,1988-06-07,Windsor,CAN,Ontario,15,0,0,0,-9,21,30,6
2018,NYR,Connor,Brickley,L,forwards,23,72,203,1992-02-25,Everett,USA,Massachusetts,44,4,8,12,-6,19,26,2
2018,NYR,Pavel,Buchnevich,R,forwards,89,73,196,1995-04-17,Cherepovets,RUS,NA,74,14,29,43,-3,20,23,4
2018,NYR,Filip,Chytil,C,forwards,72,74,204,1999-09-05,Kromeriz,CZE,NA,9,1,2,3,-5,4,19,9
2018,NYR,Jesper,Fast,R,forwards,17,73,191,1991-12-02,Nassjo,SWE,NA,71,13,20,33,-10,26,27,12
2018,NYR,Steven,Fogarty,C,forwards,29,75,204,1993-04-19,Chambersburg,USA,Pennsylvania,1,0,0,0,0,2,25,4
2018,NYR,Kevin,Hayes,C,forwards,13,77,216,1992-05-08,Dorchester,USA,Massachusetts,76,25,19,44,1,18,26,5
2018,NYR,Chris,Kreider,L,forwards,20,75,230,1991-04-30,Boxford,USA,Massachusetts,58,16,21,37,-2,44,27,4
2018,NYR,Brendan,Lemieux,L,forwards,48,73,215,1996-03-15,Denver,USA,Colorado,9,1,0,1,2,21,22,3
2018,NYR,Vinni,Lettieri,R,forwards,95,70,184,1995-02-06,Excelsior,USA,Minnesota,19,1,4,5,-12,0,23,2
2018,NYR,Cody,McLeod,L,forwards,8,74,204,1984-06-26,Binscarth,CAN,Manitoba,48,1,3,4,-11,111,34,6
2018,NYR,Vladislav,Namestnikov,C,forwards,90,72,179,1992-11-22,Zhukovskiy,RUS,NA,81,22,26,48,6,45,26,11
2018,NYR,Boo,Nieves,C,forwards,15,75,214,1994-01-23,Syracuse,USA,New York,28,1,8,9,6,12,24,1
2018,NYR,Ryan,Spooner,C,forwards,23,71,191,1992-01-30,Ottawa,CAN,Ontario,59,13,28,41,6,4,26,1
2018,NYR,Ryan,Strome,C,forwards,16,73,191,1993-07-11,Mississauga,CAN,Ontario,82,13,21,34,-4,33,25,7
2018,NYR,Jimmy,Vesey,L,forwards,26,75,202,1993-05-26,Boston,USA,Massachusetts,79,17,11,28,-18,20,25,5
2018,NYR,Mika,Zibanejad,C,forwards,93,74,202,1993-04-18,Stockholm,SWE,NA,72,27,20,47,-23,14,25,4
2018,NYR,Mats,Zuccarello,R,forwards,36,68,181,1987-09-01,Oslo,NOR,NA,80,16,37,53,-10,36,31,9
2018,NYR,Fredrik,Claesson,D,defensemen,33,73,196,1992-11-24,Stockholm,SWE,NA,64,1,6,7,-7,35,26,11
2018,NYR,John,Gilmour,D,defensemen,58,72,188,1993-05-17,Montréal,CAN,Quebec,28,2,3,5,-11,14,25,5
2018,NYR,Adam,McQuaid,D,defensemen,54,76,210,1986-10-12,Charlottetown,CAN,Prince Edward Island,38,1,3,4,-1,62,32,10
2018,NYR,Neal,Pionk,D,defensemen,44,72,185,1995-07-29,Omaha,USA,Nebraska,28,1,13,14,-1,12,23,7
2018,NYR,Kevin,Shattenkirk,D,defensemen,22,72,212,1989-01-29,New Rochelle,USA,New York,46,5,18,23,-14,44,29,1
2018,NYR,Brady,Skjei,D,defensemen,76,75,210,1994-03-26,Lakeville,USA,Minnesota,82,4,21,25,-27,39,24,3
2018,NYR,Brendan,Smith,D,defensemen,42,74,200,1989-02-08,Mimico,CAN,Ontario,44,1,7,8,2,69,29,2
2018,NYR,Marc,Staal,D,defensemen,18,76,208,1987-01-13,Thunder Bay,CAN,Ontario,72,1,7,8,11,18,31,1
2006,CBJ,Jaroslav,Balastik,L,forwards,40,74,205,1979-11-28,Zlinh,CZE,NA,66,12,10,22,-1,26,27,11
2006,CBJ,Gilbert,Brule,C,forwards,8,71,187,1987-01-01,Edmonton,CAN,Alberta,7,2,2,4,-2,0,19,1
2006,CBJ,Anson,Carter,R,forwards,77,73,210,1974-06-06,Toronto,CAN,Ontario,81,33,22,55,-1,41,32,6
2006,CBJ,Jason,Chimera,L,forwards,25,75,215,1979-05-02,Edmonton,CAN,Alberta,80,17,13,30,-10,95,27,5
2006,CBJ,Dan,Fritsche,C,forwards,49,73,204,1985-07-13,Parma,USA,Ohio,59,6,7,13,-14,22,21,7
2006,CBJ,Steven,Goertzen,R,forwards,23,74,216,1984-05-26,Stony Plain,CAN,Alberta,39,0,0,0,-17,44,22,5
2006,CBJ,Mark,Hartigan,C,forwards,44,72,200,1977-10-15,Fort St. John,CAN,British Columbia,33,9,3,12,-1,22,29,10
2006,CBJ,Zenon,Konopka,C,forwards,24,72,213,1981-01-02,Niagara on the Lake,CAN,Ontario,23,4,3,7,-4,48,25,1
2006,CBJ,Joakim,Lindstrom,C,forwards,36,72,187,1983-12-05,Skelleftea,SWE,NA,3,0,0,0,0,0,23,12
2006,CBJ,Manny,Malhotra,C,forwards,27,74,207,1980-05-18,Mississauga,CAN,Ontario,58,10,21,31,1,41,26,5
2006,CBJ,Joe,Motzko,R,forwards,41,72,184,1980-03-14,Bemidji,USA,Minnesota,2,0,0,0,-2,0,26,3
2006,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,54,31,23,54,5,51,22,6
2006,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,6,0,0,0,-2,4,21,10
2006,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,17,0,0,0,-2,14,21,10
2006,CBJ,Geoff,Platt,C,forwards,20,69,175,1985-07-10,Mississauga,CAN,Ontario,15,0,5,5,-4,16,21,7
2006,CBJ,Jody,Shelley,L,forwards,45,75,230,1976-02-07,Thompson,CAN,Manitoba,80,3,7,10,-4,163,30,2
2006,CBJ,David,Vyborny,R,forwards,9,70,181,1975-01-22,Jihlava,CZE,NA,80,22,43,65,-9,50,31,1
2006,CBJ,Bryan,Berard,D,defensemen,4,74,220,1977-03-05,Woonsocket,USA,Rhode Island,44,12,20,32,-29,32,29,3
2006,CBJ,Adam,Foote,D,defensemen,52,74,220,1971-07-10,Toronto,CAN,Ontario,65,6,16,22,-16,89,35,7
2006,CBJ,Ron,Hainsey,D,defensemen,81,75,201,1981-03-24,Bolton,USA,Connecticut,55,2,15,17,13,43,25,3
2006,CBJ,Aaron,Johnson,D,defensemen,5,73,204,1983-04-30,Port Hawkesbury,CAN,Nova Scotia,26,2,6,8,9,23,23,4
2006,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,51,6,13,19,-4,75,24,3
2006,CBJ,Filip,Novak,D,defensemen,46,72,203,1982-05-07,České Budějovice,CZE,NA,11,0,0,0,-2,4,24,5
2006,CBJ,Duvie,Westcott,D,defensemen,10,71,196,1977-10-30,Winnipeg,CAN,Manitoba,78,6,22,28,1,133,29,10
2007,CBJ,Kris,Beech,C,forwards,14,75,211,1981-02-05,Salmon Arm,CAN,British Columbia,64,8,18,26,-11,46,26,2
2007,CBJ,Gilbert,Brule,C,forwards,8,71,187,1987-01-01,Edmonton,CAN,Alberta,78,9,10,19,-21,28,20,1
2007,CBJ,Jason,Chimera,L,forwards,25,75,215,1979-05-02,Edmonton,CAN,Alberta,82,15,21,36,2,91,28,5
2007,CBJ,Dan,Fritsche,C,forwards,49,73,204,1985-07-13,Parma,USA,Ohio,59,12,15,27,3,35,22,7
2007,CBJ,Curtis,Glencross,L,forwards,22,73,197,1982-12-28,Kindersley,CAN,Saskatchewan,9,1,0,1,-5,2,25,12
2007,CBJ,Zenon,Konopka,C,forwards,24,72,213,1981-01-02,Niagara on the Lake,CAN,Ontario,6,0,0,0,-2,20,26,1
2007,CBJ,Joakim,Lindstrom,C,forwards,36,72,187,1983-12-05,Skelleftea,SWE,NA,9,1,0,1,-3,4,24,12
2007,CBJ,Derek,MacKenzie,C,forwards,24,71,177,1981-06-11,Sudbury,CAN,Ontario,4,0,0,0,1,0,26,6
2007,CBJ,Manny,Malhotra,C,forwards,27,74,207,1980-05-18,Mississauga,CAN,Ontario,82,9,16,25,-8,76,27,5
2007,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,75,27,30,57,-8,73,23,6
2007,CBJ,Jiri,Novotny,C,forwards,12,75,204,1983-08-12,Pelhrimov,CZE,NA,68,6,13,19,-4,28,24,8
2007,CBJ,Michael,Peca,C,forwards,19,71,183,1974-03-26,Toronto,CAN,Ontario,35,4,11,15,2,60,33,3
2007,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,62,3,19,22,-19,17,22,10
2007,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,23,0,1,1,-3,6,22,10
2007,CBJ,Jody,Shelley,L,forwards,45,75,230,1976-02-07,Thompson,CAN,Manitoba,72,1,1,2,-6,125,31,2
2007,CBJ,David,Vyborny,R,forwards,9,70,181,1975-01-22,Jihlava,CZE,NA,82,16,48,64,6,60,32,1
2007,CBJ,Adam,Foote,D,defensemen,52,74,220,1971-07-10,Toronto,CAN,Ontario,59,3,9,12,-17,71,36,7
2007,CBJ,Ron,Hainsey,D,defensemen,81,75,201,1981-03-24,Bolton,USA,Connecticut,80,9,25,34,-19,69,26,3
2007,CBJ,Jan,Hejda,D,defensemen,35,76,230,1978-06-18,Prague,CZE,NA,39,1,8,9,-6,20,29,6
2007,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,75,9,13,22,-13,105,25,3
2007,CBJ,Marc,Methot,D,defensemen,3,76,230,1985-06-21,Ottawa,CAN,Ontario,20,0,4,4,5,12,22,6
2007,CBJ,Aaron,Rome,D,defensemen,24,73,220,1983-09-27,Nesbitt,CAN,Manitoba,1,0,0,0,-1,0,24,9
2007,CBJ,Duvie,Westcott,D,defensemen,10,71,196,1977-10-30,Winnipeg,CAN,Manitoba,23,4,6,10,-13,18,30,10
2008,CBJ,Jared,Boll,R,forwards,40,75,206,1986-05-13,Charlotte,USA,North Carolina,75,5,5,10,-4,226,22,5
2008,CBJ,Derick,Brassard,C,forwards,16,73,200,1987-09-22,Hull,CAN,Quebec,17,1,1,2,-4,6,21,9
2008,CBJ,Jason,Chimera,L,forwards,25,75,215,1979-05-02,Edmonton,CAN,Alberta,81,14,17,31,-5,98,29,5
2008,CBJ,Chris,Gratton,C,forwards,77,76,226,1975-07-05,Brantford,CAN,Ontario,60,10,11,21,-7,77,33,7
2008,CBJ,Kristian,Huselius,L,forwards,20,74,184,1978-11-10,Osterhaninge,SWE,NA,81,25,41,66,10,40,30,11
2008,CBJ,Craig,MacDonald,C,forwards,11,73,201,1977-04-07,Antigonish,CAN,Nova Scotia,65,2,9,11,-10,16,31,4
2008,CBJ,Derek,MacKenzie,C,forwards,24,71,177,1981-06-11,Sudbury,CAN,Ontario,17,2,0,2,-2,8,27,6
2008,CBJ,Manny,Malhotra,C,forwards,27,74,207,1980-05-18,Mississauga,CAN,Ontario,71,11,18,29,-3,34,28,5
2008,CBJ,Andrew,Murray,C,forwards,17,74,210,1981-11-06,Selkirk,CAN,Manitoba,39,6,4,10,0,12,27,11
2008,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,80,38,31,69,2,95,24,6
2008,CBJ,Jiri,Novotny,C,forwards,12,75,204,1983-08-12,Pelhrimov,CZE,NA,65,8,14,22,-10,24,25,8
2008,CBJ,Michael,Peca,C,forwards,19,71,183,1974-03-26,Toronto,CAN,Ontario,65,8,26,34,-1,64,34,3
2008,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,24,3,3,6,-12,10,23,10
2008,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,3,0,0,0,0,2,23,10
2008,CBJ,Raffi,Torres,L,forwards,14,72,215,1981-10-08,Toronto,CAN,Ontario,32,5,6,11,-4,36,27,10
2008,CBJ,Antoine,Vermette,C,forwards,50,73,197,1982-07-20,St. Agapit,CAN,Quebec,81,24,29,53,3,51,26,7
2008,CBJ,Jason,Williams,R,forwards,29,71,192,1980-08-11,London,CAN,Ontario,43,13,23,36,-2,22,28,8
2008,CBJ,Mike,York,L,forwards,78,70,185,1978-01-03,Waterford,USA,Michigan,63,6,8,14,-8,4,30,1
2008,CBJ,Christian,Backman,D,defensemen,5,76,210,1980-04-28,Gothenburg,SWE,NA,63,3,15,18,-2,50,28,4
2008,CBJ,Mike,Commodore,D,defensemen,22,76,227,1979-11-07,Fort Saskatchewan,CAN,Alberta,67,3,11,14,-7,100,29,11
2008,CBJ,Jan,Hejda,D,defensemen,35,76,230,1978-06-18,Prague,CZE,NA,81,0,13,13,20,61,30,6
2008,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,82,6,12,18,7,60,26,3
2008,CBJ,Marc,Methot,D,defensemen,3,76,230,1985-06-21,Ottawa,CAN,Ontario,9,0,0,0,-1,8,23,6
2008,CBJ,Aaron,Rome,D,defensemen,24,73,220,1983-09-27,Nesbitt,CAN,Manitoba,17,1,1,2,-4,33,25,9
2008,CBJ,Kris,Russell,D,defensemen,10,70,170,1987-05-02,Caroline,CAN,Alberta,67,2,8,10,-12,14,21,5
2008,CBJ,Fedor,Tyutin,D,defensemen,51,74,221,1983-07-19,Izhevsk,RUS,NA,82,5,15,20,5,43,25,7
2008,CBJ,Clay,Wilson,D,defensemen,21,72,195,1983-04-05,Sturgeon Lake,USA,Minnesota,7,1,1,2,3,2,25,4
2009,CBJ,Mike,Blunden,R,forwards,12,76,217,1986-12-15,Toronto,CAN,Ontario,9,0,0,0,-5,10,23,12
2009,CBJ,Jared,Boll,R,forwards,40,75,206,1986-05-13,Charlotte,USA,North Carolina,75,4,10,14,-6,180,23,5
2009,CBJ,Derick,Brassard,C,forwards,16,73,200,1987-09-22,Hull,CAN,Quebec,31,10,15,25,12,17,22,9
2009,CBJ,Jason,Chimera,L,forwards,25,75,215,1979-05-02,Edmonton,CAN,Alberta,49,8,14,22,8,41,30,5
2009,CBJ,Jason,Chimera,L,forwards,25,75,215,1979-05-02,Edmonton,CAN,Alberta,82,15,21,36,2,91,30,5
2009,CBJ,Chris,Clark,R,forwards,71,72,191,1976-03-08,South Windsor,USA,Connecticut,32,1,5,6,-3,32,33,3
2009,CBJ,Chris,Clark,R,forwards,71,72,191,1976-03-08,South Windsor,USA,Connecticut,74,30,24,54,-10,66,33,3
2009,CBJ,Derek,Dorsett,R,forwards,15,72,192,1986-12-20,Kindersley,CAN,Saskatchewan,52,4,1,5,-1,150,23,12
2009,CBJ,Nikita,Filatov,L,forwards,28,72,190,1990-05-25,Moscow,RUS,NA,8,4,0,4,3,0,19,5
2009,CBJ,Kristian,Huselius,L,forwards,20,74,184,1978-11-10,Osterhaninge,SWE,NA,74,21,35,56,1,44,31,11
2009,CBJ,Kristian,Huselius,L,forwards,20,74,184,1978-11-10,Osterhaninge,SWE,NA,81,34,43,77,21,26,31,11
2009,CBJ,Derek,MacKenzie,C,forwards,24,71,177,1981-06-11,Sudbury,CAN,Ontario,1,0,0,0,-1,2,28,6
2009,CBJ,Derek,MacKenzie,C,forwards,24,71,177,1981-06-11,Sudbury,CAN,Ontario,4,0,0,0,1,0,28,6
2009,CBJ,Maksim,Mayorov,L,forwards,8,74,198,1989-03-26,Leninogorsk,RUS,NA,3,0,0,0,0,0,20,3
2009,CBJ,Andrew,Murray,C,forwards,17,74,210,1981-11-06,Selkirk,CAN,Manitoba,67,8,3,11,-6,10,28,11
2009,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,78,40,39,79,11,52,25,6
2009,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,75,27,30,57,-8,73,25,6
2009,CBJ,Samuel,Pahlsson,C,forwards,26,72,202,1977-12-17,Ange,SWE,NA,65,7,11,18,-17,34,32,12
2009,CBJ,Samuel,Pahlsson,C,forwards,26,72,202,1977-12-17,Ange,SWE,NA,82,8,18,26,-4,42,32,12
2009,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,47,6,8,14,-2,8,24,10
2009,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,15,0,1,1,-1,26,24,10
2009,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,62,3,19,22,-19,17,24,10
2009,CBJ,Alexandre,Picard,L,forwards,21,74,206,1985-10-09,Les Saules,CAN,Quebec,23,0,1,1,-3,6,24,10
2009,CBJ,Raffi,Torres,L,forwards,14,72,215,1981-10-08,Toronto,CAN,Ontario,51,12,8,20,-4,23,28,10
2009,CBJ,Raffi,Torres,L,forwards,14,72,215,1981-10-08,Toronto,CAN,Ontario,82,15,19,34,-7,88,28,10
2009,CBJ,Antoine,Vermette,C,forwards,50,73,197,1982-07-20,St. Agapit,CAN,Quebec,79,16,25,41,-7,50,27,7
2009,CBJ,Antoine,Vermette,C,forwards,50,73,197,1982-07-20,St. Agapit,CAN,Quebec,77,19,20,39,-2,52,27,7
2009,CBJ,Jakub,Voracek,R,forwards,93,74,216,1989-08-15,Kladno,CZE,NA,80,9,29,38,11,44,20,8
2009,CBJ,Mike,Commodore,D,defensemen,22,76,227,1979-11-07,Fort Saskatchewan,CAN,Alberta,81,5,19,24,11,100,30,11
2009,CBJ,Mike,Commodore,D,defensemen,22,76,227,1979-11-07,Fort Saskatchewan,CAN,Alberta,82,7,22,29,0,113,30,11
2009,CBJ,Jan,Hejda,D,defensemen,35,76,230,1978-06-18,Prague,CZE,NA,82,3,18,21,23,38,31,6
2009,CBJ,Jan,Hejda,D,defensemen,35,76,230,1978-06-18,Prague,CZE,NA,39,1,8,9,-6,20,31,6
2009,CBJ,Milan,Jurcina,D,defensemen,23,76,253,1983-06-07,Liptovský Mikuláš,SVK,NA,79,3,11,14,1,68,26,6
2009,CBJ,Milan,Jurcina,D,defensemen,23,76,253,1983-06-07,Liptovský Mikuláš,SVK,NA,70,4,8,12,0,44,26,6
2009,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,34,1,8,9,2,38,27,3
2009,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,75,9,13,22,-13,105,27,3
2009,CBJ,Marc,Methot,D,defensemen,3,76,230,1985-06-21,Ottawa,CAN,Ontario,66,4,13,17,7,55,24,6
2009,CBJ,Marc,Methot,D,defensemen,3,76,230,1985-06-21,Ottawa,CAN,Ontario,20,0,4,4,5,12,24,6
2009,CBJ,Nathan,Paetsch,D,defensemen,4,73,198,1983-03-30,Leroy,CAN,Saskatchewan,23,2,4,6,3,25,26,3
2009,CBJ,Nathan,Paetsch,D,defensemen,4,73,198,1983-03-30,Leroy,CAN,Saskatchewan,63,2,22,24,10,50,26,3
2009,CBJ,Mathieu,Roy,D,defensemen,36,74,210,1983-08-10,St. Georges,CAN,Quebec,16,2,0,2,-7,30,26,8
2009,CBJ,Kris,Russell,D,defensemen,10,70,170,1987-05-02,Caroline,CAN,Alberta,66,2,19,21,-10,28,22,5
2009,CBJ,Anton,Stralman,D,defensemen,6,71,193,1986-08-01,Tibro,SWE,NA,38,1,12,13,-2,20,23,8
2009,CBJ,Fedor,Tyutin,D,defensemen,51,74,221,1983-07-19,Izhevsk,RUS,NA,82,9,25,34,1,81,26,7
2009,CBJ,Fedor,Tyutin,D,defensemen,51,74,221,1983-07-19,Izhevsk,RUS,NA,66,2,12,14,-8,44,26,7
2010,CBJ,Mike,Blunden,R,forwards,12,76,217,1986-12-15,Toronto,CAN,Ontario,40,2,2,4,3,59,24,12
2010,CBJ,Jared,Boll,R,forwards,40,75,206,1986-05-13,Charlotte,USA,North Carolina,68,4,3,7,-8,149,24,5
2010,CBJ,Derick,Brassard,C,forwards,16,73,200,1987-09-22,Hull,CAN,Quebec,79,9,27,36,-17,48,23,9
2010,CBJ,Chris,Clark,R,forwards,71,72,191,1976-03-08,South Windsor,USA,Connecticut,74,7,13,20,-12,48,34,3
2010,CBJ,Derek,Dorsett,R,forwards,15,72,192,1986-12-20,Kindersley,CAN,Saskatchewan,51,4,10,14,6,105,24,12
2010,CBJ,Nikita,Filatov,L,forwards,28,72,190,1990-05-25,Moscow,RUS,NA,13,2,0,2,0,8,20,5
2010,CBJ,Kristian,Huselius,L,forwards,20,74,184,1978-11-10,Osterhaninge,SWE,NA,74,23,40,63,-4,36,32,11
2010,CBJ,Derek,MacKenzie,C,forwards,24,71,177,1981-06-11,Sudbury,CAN,Ontario,18,1,3,4,3,0,29,6
2010,CBJ,Maksim,Mayorov,L,forwards,8,74,198,1989-03-26,Leninogorsk,RUS,NA,4,0,0,0,-1,0,21,3
2010,CBJ,Ethan,Moreau,L,forwards,19,75,223,1975-09-22,Huntsville,CAN,Ontario,76,9,9,18,-18,62,35,9
2010,CBJ,Andrew,Murray,C,forwards,17,74,210,1981-11-06,Selkirk,CAN,Manitoba,46,5,2,7,-6,6,29,11
2010,CBJ,Rick,Nash,R,forwards,61,76,211,1984-06-16,Brampton,CAN,Ontario,76,33,34,67,-2,58,26,6
2010,CBJ,Samuel,Pahlsson,C,forwards,26,72,202,1977-12-17,Ange,SWE,NA,79,3,13,16,-9,32,33,12
2010,CBJ,Tom,Sestito,L,forwards,23,77,228,1987-09-28,Rome,USA,New York,3,0,0,0,0,7,23,9
2010,CBJ,Scottie,Upshall,R,forwards,9,72,200,1983-10-07,Fort McMurray,CAN,Alberta,49,18,14,32,5,50,27,10
2010,CBJ,Antoine,Vermette,C,forwards,50,73,197,1982-07-20,St. Agapit,CAN,Quebec,82,27,38,65,2,32,28,7
2010,CBJ,Jakub,Voracek,R,forwards,93,74,216,1989-08-15,Kladno,CZE,NA,81,16,34,50,-7,26,21,8
2010,CBJ,Kyle,Wilson,C,forwards,25,73,200,1984-12-15,Oakville,CAN,Ontario,2,0,2,2,1,0,26,12
2010,CBJ,Grant,Clitsome,D,defensemen,14,71,211,1985-04-14,Gloucester,CAN,Ontario,11,1,2,3,0,6,25,4
2010,CBJ,Mike,Commodore,D,defensemen,22,76,227,1979-11-07,Fort Saskatchewan,CAN,Alberta,57,2,9,11,-9,62,31,11
2010,CBJ,Nate,Guenin,D,defensemen,2,75,207,1982-12-10,Aliquippa,USA,Pennsylvania,2,0,0,0,-2,0,28,12
2010,CBJ,Jan,Hejda,D,defensemen,35,76,230,1978-06-18,Prague,CZE,NA,62,3,10,13,-14,36,32,6
2010,CBJ,Rostislav,Klesla,D,defensemen,97,75,215,1982-03-21,Novy Jicin,CZE,NA,26,2,6,8,-7,26,28,3
2010,CBJ,Sami,Lepisto,D,defensemen,4,73,193,1984-10-17,Espoo,FIN,NA,66,1,10,11,14,60,26,10
2010,CBJ,Marc,Methot,D,defensemen,3,76,230,1985-06-21,Ottawa,CAN,Ontario,60,2,6,8,-8,51,25,6
2010,CBJ,Craig,Rivet,D,defensemen,52,74,207,1974-09-13,North Bay,CAN,Ontario,78,1,14,15,-6,100,36,9
